ExpressId,GlobalId,Family,Type,Base Constraint,Length,Width,Material:Name,Material:Description,Material:Area,Material:Volume
28582,0d7f4bf5bEvfEs6b3dNaqc,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,10656.666666666648,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,41.88099999999962,9.6326299999999
28671,0d7f4bf5bEvfEs6b3dNaqf,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,17249.999999999978,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,51.20999999999984,11.778299999999945
28785,0d7f4bf5bEvfEs6b3dNaqj,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9429.999999999533,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,38.59499999999786,8.876849999999497
28900,0d7f4bf5bEvfEs6b3dNaqi,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,37336.666666666744,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,128.69500000000016,29.59985
28997,0d7f4bf5bEvfEs6b3dNatG,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,21773.33333333334,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,79.12700000000002,18.19920999999998
29066,0d7f4bf5bEvfEs6b3dNatI,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,12726.666666666653,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,52.833999999999946,12.151819999999967
29151,0d7f4bf5bEvfEs6b3dNatL,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,18783.333333333314,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,63.490999999999914,14.602929999999965
29239,0d7f4bf5bEvfEs6b3dNatK,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,15486.666666666646,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,51.78549999999998,11.910664999999987
29296,0d7f4bf5bEvfEs6b3dNatN,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9556.999999999956,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,43.87739999999979,10.091801999999936
29354,0d7f4bf5bEvfEs6b3dNatM,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,3296.6666666666624,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,14.26000000000001,3.279799999999998
29412,0d7f4bf5bEvfEs6b3dNatP,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9557.000000000004,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,43.87740000000004,10.091801999999996
29501,0d7f4bf5bEvfEs6b3dNatO,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,15486.666666666622,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,51.78549999999973,11.910664999999934
29568,0d7f4bf5bEvfEs6b3dNatR,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,12726.666666666672,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,44.564500000000045,10.249834999999996
29625,0d7f4bf5bEvfEs6b3dNatQ,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,3296.6666666666797,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,14.260000000000122,3.279800000000023
29723,0d7f4bf5bEvfEs6b3dNatT,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,21773.33333333332,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,79.12699999999998,18.19920999999997
29781,0d7f4bf5bEvfEs6b3dNatj,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,3421.666666666712,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,11.842000000000592,2.7236600000001325
29840,0d7f4bf5bEvfEs6b3dNati,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,3421.6666666667593,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,11.842000000000612,2.7236600000001365
29908,0d7f4bf5bEvfEs6b3dNatl,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9680.000000000004,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,33.75899999999999,7.764569999999986
29966,0d7f4bf5bEvfEs6b3dNatk,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,2358.3333333333253,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,3.8982499999999844,0.896597499999995
30034,0d7f4bf5bEvfEs6b3dNasH,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9679.999999999949,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,33.75899999999978,7.764569999999939
30092,0d7f4bf5bEvfEs6b3dNasG,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,2358.3333333333344,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,3.8982500000000155,0.8965975000000023
30167,0d7f4bf5bEvfEs6b3dNafF,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,12726.666666666672,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,47.32149999999983,10.883944999999944
30302,0d7f4bf5bEvfEs6b3dNafE,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,62483.33333333335,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,216.03500000000025,49.688049999999976
30369,0d7f4bf5bEvfEs6b3dNafn,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9430.000000000033,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,33.75899999999999,7.7645699999999875
30436,0d7f4bf5bEvfEs6b3dNafm,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9430.000000000031,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,33.75899999999999,7.7645699999999875
30510,0d7f4bf5bEvfEs6b3dNafp,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,12726.666666666832,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,47.32150000000057,10.883945000000114
30606,0d7f4bf5bEvfEs6b3dNafo,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,26373.33333333331,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,85.34150000000004,19.62854499999998
30673,0d7f4bf5bEvfEs6b3dNafr,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,7819.99999999992,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,32.4134999999996,7.455104999999912
30730,0d7f4bf5bEvfEs6b3dNafq,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6363.333333333303,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,27.171500000000187,6.249445000000035
30788,0d7f4bf5bEvfEs6b3dNafv,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6363.333333333279,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,26.102000000000153,6.003460000000026
30846,0d7f4bf5bEvfEs6b3dNafu,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6363.333333333273,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,26.102000000000036,6.003460000000005
30904,0d7f4bf5bEvfEs6b3dNafx,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,1840.0000000000143,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,8.556000000000067,1.9678800000000125
30962,0d7f4bf5bEvfEs6b3dNafw,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,920.0000000000301,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,3.208500000000162,0.7379550000000369
31030,0d7f4bf5bEvfEs6b3dNafz,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6363.333333333284,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,21.91700000000009,5.040910000000019
31099,0d7f4bf5bEvfEs6b3dNafy,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6363.333333333264,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,21.09199999999993,4.851159999999976
31164,0d7f4bf5bEvfEs6b3dNaf$,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6363.333333333264,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,21.091999999999842,4.851159999999956
31227,0d7f4bf5bEvfEs6b3dNaf_,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6363.333333333286,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,20.9705000000001,4.823215000000018
31301,0d7f4bf5bEvfEs6b3dNafX,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9430.0,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,31.991999999999855,7.358159999999957
31389,0d7f4bf5bEvfEs6b3dNafW,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9430.0,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,29.561999999999873,6.7992599999999594
31486,0d7f4bf5bEvfEs6b3dNafZ,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,25146.666666666755,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,80.4025000000007,18.49257500000013
31609,0d7f4bf5bEvfEs6b3dNafY,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,12496.666666666106,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,49.36749999999783,11.354524999999489
31724,0d7f4bf5bEvfEs6b3dNafb,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9429.999999999454,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,36.17699999999751,8.320709999999417
31812,0d7f4bf5bEvfEs6b3dNafa,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,25146.66666666672,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,93.20850000000046,21.43795500000008
31954,0d7f4bf5bEvfEs6b3dNafe,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6363.333333333338,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,27.171499999999817,6.249444999999948
32029,0d7f4bf5bEvfEs6b3dNafj,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9429.999999999969,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,31.991999999999834,7.358159999999951
32096,0d7f4bf5bEvfEs6b3dNafi,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6363.333333333359,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,20.97049999999995,4.8232149999999825
32164,0d7f4bf5bEvfEs6b3dNafl,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,2683.3333333333535,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,10.059499999999954,2.313684999999986
32306,0d7f4bf5bEvfEs6b3dNafk,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,2683.3333333333167,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,11.407999999999923,2.6238399999999786
32395,0d7f4bf5bEvfEs6b3dNaeH,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6746.666666666615,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,19.50249999999977,4.485574999999942
32453,0d7f4bf5bEvfEs6b3dNaeG,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,1916.6666666666295,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,8.912499999999786,2.049874999999948
32542,0d7f4bf5bEvfEs6b3dNaeJ,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6746.666666666615,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,19.502499999999774,4.485574999999943
32600,0d7f4bf5bEvfEs6b3dNaeI,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,2043.6666666666656,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,8.940399999999961,2.056291999999988
32658,0d7f4bf5bEvfEs6b3dNaeL,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,2683.333333333286,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,11.407999999999802,2.6238399999999507
32733,0d7f4bf5bEvfEs6b3dNaeK,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9430.0,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,31.530000000000047,7.251900000000003
32790,0d7f4bf5bEvfEs6b3dNaeN,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6363.333333333354,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,26.10199999999989,6.003459999999971
32848,0d7f4bf5bEvfEs6b3dNaeM,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,1840.0000000000011,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,8.556000000000006,1.9678799999999983
32906,0d7f4bf5bEvfEs6b3dNaeP,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,920.0000000000009,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,4.278000000000004,0.9839400000000016
32974,0d7f4bf5bEvfEs6b3dNaeO,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,7819.999999999997,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,31.344000000000023,7.209119999999995
33066,0d7f4bf5bEvfEs6b3dNaeR,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,26373.333333333354,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,85.10600000000005,19.574379999999966
33158,0d7f4bf5bEvfEs6b3dNaeQ,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,25146.666666666686,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,84.44199999999998,19.421659999999996
33220,0d7f4bf5bEvfEs6b3dNaeT,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6363.3333333333185,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,23.683999999999997,5.447319999999992
33278,0d7f4bf5bEvfEs6b3dNaeS,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,6363.333333333316,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,28.51999999999992,6.559599999999972
33346,0d7f4bf5bEvfEs6b3dNaWQ,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,9429.999999999985,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,34.51050000000001,7.937415000000005
33413,0d7f4bf5bEvfEs6b3dNaaD,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Ground Floor,9429.999999999985,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,34.51050000000001,7.937415000000007
33509,0d7f4bf5bEvfEs6b3dNaS_,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,25146.66666666677,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,83.74450000000041,19.26123500000007
33576,0d7f4bf5bEvfEs6b3dNaUT,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),First Floor,12496.666666666108,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,48.01899999999782,11.044369999999482
33643,1dQcIu9cz5zhV1Kyu3ErGd,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,10656.666666666582,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,9.0066666666661,2.0715333333331998
33726,1dQcIu9cz5zhV1Kyu3ErGa,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,17250.000000000007,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,13.799999999999258,3.173999999999825
33784,1dQcIu9cz5zhV1Kyu3ErGb,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,3791.6666666666365,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,2.9166666666664742,0.6708333333332882
33842,1dQcIu9cz5zhV1Kyu3ErGw,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,41170.00000000014,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,40.93999999999792,9.41619999999951
33901,1dQcIu9cz5zhV1Kyu3ErGx,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,3791.6666666667925,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,2.9166666666665044,0.6708333333332951
33969,1dQcIu9cz5zhV1Kyu3ErGu,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,10656.666666666652,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,9.006666666666097,2.0715333333331998
34050,1dQcIu9cz5zhV1Kyu3ErGv,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,17249.999999999978,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,13.79999999999922,3.1739999999998156
34107,1dQcIu9cz5zhV1Kyu3ErG_,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,1226.666666666665,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,0.7066666666666327,0.16253333333332526
34166,1dQcIu9cz5zhV1Kyu3ErGy,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,1226.6666666667343,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,0.4766666666667837,0.10963333333335978
34234,1dQcIu9cz5zhV1Kyu3ErGz,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,9429.999999999533,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,8.299999999999082,1.9089999999997858
34342,1dQcIu9cz5zhV1Kyu3ErGo,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,37336.66666666674,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,29.76666666666509,6.846333333332963
34399,1dQcIu9cz5zhV1Kyu3ErGp,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,1226.6666666668036,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,1.2266666666665988,0.28213333333331725
34495,1dQcIu9cz5zhV1Kyu3ErGm,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,21773.333333333336,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,17.713333333332383,4.0740666666664405
34552,1dQcIu9cz5zhV1Kyu3ErGn,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,1226.666666666717,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,0.7066666666666499,0.16253333333332926
34620,1dQcIu9cz5zhV1Kyu3ErGs,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,7896.666666666684,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,7.226666666666294,1.662133333333245
34701,1dQcIu9cz5zhV1Kyu3ErGt,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,18783.333333333325,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,16.673333333332423,3.8348666666664535
34789,1dQcIu9cz5zhV1Kyu3ErGq,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,15486.666666666646,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,11.136666666666043,2.5614333333331887
